,o_chunk,h_chunk,l_chunk,c_chunk
0,"[np.float64(55066.10435782194), np.float64(55055.44071853638), np.float64(55058.96212634325), np.float64(55035.74749166251), np.float64(55036.440569622515), np.float64(55021.13001131296), np.float64(54992.76558331728), np.float64(54997.80823414565), np.float64(54988.825650172235)]","[np.float64(55066.10435782194), np.float64(55058.96212634325), np.float64(55058.98298591233), np.float64(55055.888068879096), np.float64(55036.462205168755), np.float64(55054.45542993482), np.float64(55006.2991090924), np.float64(54997.80823414565), np.float64(54999.44551470529)]","[np.float64(55052.47650516757), np.float64(55036.34526739952), np.float64(55031.79083238365), np.float64(55029.35876832029), np.float64(55010.82636256452), np.float64(54988.61999670055), np.float64(54989.57039195889), np.float64(54976.40533941204), np.float64(54965.29357837315)]","[np.float64(55055.44071853638), np.float64(55058.96212634325), np.float64(55035.74749166251), np.float64(55036.440569622515), np.float64(55021.13001131296), np.float64(54992.76558331728), np.float64(54997.80823414565), np.float64(54988.825650172235), np.float64(54984.24839951992)]"
1,"[np.float64(55069.996772243976), np.float64(55018.9163342166), np.float64(55031.725012443065), np.float64(54983.08258109332), np.float64(55027.70369221688), np.float64(54989.83551961899), np.float64(54927.527785258295), np.float64(54951.28019280434), np.float64(54978.95205794812)]","[np.float64(55091.272602244695), np.float64(55038.57359586001), np.float64(55035.57643470023), np.float64(55030.9728063291), np.float64(55032.961498805125), np.float64(55002.64088320786), np.float64(54965.56327244836), np.float64(54989.31193362577), np.float64(54978.95205794812)]","[np.float64(54995.30101759873), np.float64(55018.9163342166), np.float64(54958.96728706239), np.float64(54975.29521371441), np.float64(54980.58212252228), np.float64(54915.61778003675), np.float64(54920.75273949016), np.float64(54951.28019280434), np.float64(54963.51026002414)]","[np.float64(55018.9163342166), np.float64(55031.725012443065), np.float64(54983.08258109332), np.float64(55027.70369221688), np.float64(54989.83551961899), np.float64(54927.527785258295), np.float64(54951.28019280434), np.float64(54978.95205794812), np.float64(54963.518903908735)]"
2,"[np.float64(55024.27397365332), np.float64(55040.390418598654), np.float64(55014.12518492222), np.float64(55023.72036121369), np.float64(55006.221623659134), np.float64(55028.02679377794), np.float64(54969.22295354844), np.float64(54980.79344065905), np.float64(54921.78432984829)]","[np.float64(55047.529384550646), np.float64(55043.42041265225), np.float64(55031.01428835591), np.float64(55023.72036121369), np.float64(55039.71001155202), np.float64(55028.02679377794), np.float64(54980.81296677421), np.float64(54980.79344065905), np.float64(54925.08129853956)]","[np.float64(55024.27397365332), np.float64(54993.314140138325), np.float64(55008.15696230692), np.float64(54978.64898282647), np.float64(55006.21350277191), np.float64(54964.38834100383), np.float64(54962.954366002785), np.float64(54898.99159070944), np.float64(54914.02500110595)]","[np.float64(55040.390418598654), np.float64(55014.12518492222), np.float64(55023.72036121369), np.float64(55006.221623659134), np.float64(55028.02679377794), np.float64(54969.22295354844), np.float64(54980.79344065905), np.float64(54921.78432984829), np.float64(54921.745567963124)]"
3,"[np.float64(55035.01397771597), np.float64(55049.095230524545), np.float64(55004.955874259475), np.float64(54984.745865175726), np.float64(55000.84853097916), np.float64(55005.681919138435), np.float64(55010.93512040615), np.float64(54976.11651658774), np.float64(54953.48331018448)]","[np.float64(55065.155695713685), np.float64(55049.095230524545), np.float64(55025.37314761847), np.float64(55000.84853097916), np.float64(55015.05762924344), np.float64(55016.13158748616), np.float64(55010.93512040615), np.float64(54983.96650795837), np.float64(54953.62470736027)]","[np.float64(55029.03641342612), np.float64(55004.955874259475), np.float64(54984.7367719714), np.float64(54973.977982664896), np.float64(55000.83265849697), np.float64(55005.67298820257), np.float64(54959.453619312575), np.float64(54945.29199662378), np.float64(54949.16388674216)]","[np.float64(55049.095230524545), np.float64(55004.955874259475), np.float64(54984.745865175726), np.float64(55000.84853097916), np.float64(55005.681919138435), np.float64(55010.93512040615), np.float64(54976.11651658774), np.float64(54953.48331018448), np.float64(54953.62470736027)]"
4,"[np.float64(55001.98279903412), np.float64(55006.61581013918), np.float64(54996.05570758343), np.float64(55002.58277120352), np.float64(54966.942569952014), np.float64(54956.4481436801), np.float64(54963.42129092217), np.float64(54950.88471855402), np.float64(54946.8618530035)]","[np.float64(55009.57719394747), np.float64(55011.113306795196), np.float64(55004.89944473222), np.float64(55011.80441385634), np.float64(54966.942569952014), np.float64(54965.42767892059), np.float64(54972.30887034907), np.float64(54950.8940248004), np.float64(54960.409019564904)]","[np.float64(55001.98279903412), np.float64(54989.064661360775), np.float64(54996.05570758343), np.float64(54966.942569952014), np.float64(54944.728178047306), np.float64(54953.28161073889), np.float64(54936.52269922945), np.float64(54941.00943213396), np.float64(54920.52115744372)]","[np.float64(55006.61581013918), np.float64(54996.05570758343), np.float64(55002.58277120352), np.float64(54966.942569952014), np.float64(54956.4481436801), np.float64(54963.42129092217), np.float64(54950.88471855402), np.float64(54946.8618530035), np.float64(54928.811692218784)]"
5,"[np.float64(55060.95765515566), np.float64(55049.00663192988), np.float64(55067.64878070832), np.float64(55041.01936559916), np.float64(55029.49639721155), np.float64(55016.47626710653), np.float64(55002.70098851442), np.float64(55018.993085324764), np.float64(54977.34157244682)]","[np.float64(55069.313348566386), np.float64(55067.64878070832), np.float64(55072.91018919454), np.float64(55041.01936559916), np.float64(55044.6216575766), np.float64(55020.50762322084), np.float64(55050.09498387048), np.float64(55027.85563363937), np.float64(55005.50418477115)]","[np.float64(55044.77065027035), np.float64(55044.26196098562), np.float64(55029.70624169729), np.float64(55017.1059846126), np.float64(55006.73052805046), np.float64(54987.333173719504), np.float64(55002.70098851442), np.float64(54971.54110721789), np.float64(54971.32636071986)]","[np.float64(55049.00663192988), np.float64(55067.64878070832), np.float64(55041.01936559916), np.float64(55029.49639721155), np.float64(55016.47626710653), np.float64(55002.70098851442), np.float64(55018.993085324764), np.float64(54977.34157244682), np.float64(54994.33601916314)]"
6,"[np.float64(54986.335231244564), np.float64(54976.66433406115), np.float64(54964.1367760849), np.float64(54988.091492340565), np.float64(54987.18528840065), np.float64(54976.97108093977), np.float64(54930.759702308176), np.float64(54852.54864898205), np.float64(54942.48420674324)]","[np.float64(55000.27280305217), np.float64(54976.672411085005), np.float64(54988.091492340565), np.float64(54993.38822858384), np.float64(54989.94251662014), np.float64(54983.24727510669), np.float64(54930.77940009541), np.float64(54942.48420674324), np.float64(54967.328092379095)]","[np.float64(54960.658870416955), np.float64(54957.26902735923), np.float64(54964.1367760849), np.float64(54974.56957722762), np.float64(54955.64982585907), np.float64(54930.759702308176), np.float64(54836.83591519824), np.float64(54833.35810592853), np.float64(54925.13972741965)]","[np.float64(54976.66433406115), np.float64(54964.1367760849), np.float64(54988.091492340565), np.float64(54987.18528840065), np.float64(54976.97108093977), np.float64(54930.759702308176), np.float64(54852.54864898205), np.float64(54942.48420674324), np.float64(54925.15146277666)]"
7,"[np.float64(55061.640688507556), np.float64(55068.85336102009), np.float64(55043.53167662144), np.float64(55043.11559804678), np.float64(55050.054490599636), np.float64(55042.33752724886), np.float64(54994.07743489266), np.float64(55005.84842783451), np.float64(54966.731633181575)]","[np.float64(55068.85336102009), np.float64(55068.86830598553), np.float64(55050.958019931866), np.float64(55050.054490599636), np.float64(55050.06799587529), np.float64(55050.383773967325), np.float64(55009.94019672971), np.float64(55005.85714574711), np.float64(54981.44186309666)]","[np.float64(55061.62255196197), np.float64(55036.795787392955), np.float64(55004.12368038869), np.float64(55043.11559804678), np.float64(55026.56152741833), np.float64(54991.7368538321), np.float64(54994.07743489266), np.float64(54957.71433741288), np.float64(54953.809027876036)]","[np.float64(55068.85336102009), np.float64(55043.53167662144), np.float64(55043.11559804678), np.float64(55050.054490599636), np.float64(55042.33752724886), np.float64(54994.07743489266), np.float64(55005.84842783451), np.float64(54966.731633181575), np.float64(54975.97692229033)]"
8,"[np.float64(55068.45466734409), np.float64(55033.59150667429), np.float64(55041.05645338297), np.float64(55036.03672486544), np.float64(55002.164889750486), np.float64(55033.574636883735), np.float64(55014.558390841485), np.float64(55024.97233147144), np.float64(54991.42411302567)]","[np.float64(55068.45466734409), np.float64(55083.00725140718), np.float64(55041.05645338297), np.float64(55088.92123367178), np.float64(55033.574636883735), np.float64(55053.62584677144), np.float64(55024.97233147144), np.float64(55024.97233147144), np.float64(54998.447803313175)]","[np.float64(55025.740110428174), np.float64(55033.59150667429), np.float64(55035.32526952941), np.float64(55001.63879978971), np.float64(54994.03613335109), np.float64(55011.17384943744), np.float64(55014.549686355545), np.float64(54991.365020479774), np.float64(54968.62221845045)]","[np.float64(55033.59150667429), np.float64(55041.05645338297), np.float64(55036.03672486544), np.float64(55002.164889750486), np.float64(55033.574636883735), np.float64(55014.558390841485), np.float64(55024.97233147144), np.float64(54991.42411302567), np.float64(54976.29809219599)]"
9,"[np.float64(55054.05636549473), np.float64(55051.49795229673), np.float64(55046.05248692751), np.float64(55036.96610867024), np.float64(55025.13819628239), np.float64(55019.80785757542), np.float64(55010.66546131134), np.float64(54942.884316966534), np.float64(54943.93629650116)]","[np.float64(55062.11925739279), np.float64(55074.20098283472), np.float64(55056.84261579574), np.float64(55063.44145818356), np.float64(55025.13819628239), np.float64(55052.16580767834), np.float64(55029.30483299993), np.float64(54943.93629650116), np.float64(55020.858796208544)]","[np.float64(55042.31242902062), np.float64(55029.4539344431), np.float64(55022.61388335121), np.float64(55002.540984937164), np.float64(55000.16203073087), np.float64(54999.47726084025), np.float64(54935.33268813031), np.float64(54933.19976565808), np.float64(54925.275617790074)]","[np.float64(55051.49795229673), np.float64(55046.05248692751), np.float64(55036.96610867024), np.float64(55025.13819628239), np.float64(55019.80785757542), np.float64(55010.66546131134), np.float64(54942.884316966534), np.float64(54943.93629650116), np.float64(54982.10078503847)]"
