,o_chunk,h_chunk,l_chunk,c_chunk
0,"[np.float64(54991.531504469516), np.float64(54991.66024130583), np.float64(54989.70800240517), np.float64(54987.02203372896), np.float64(54983.813998289705), np.float64(54977.616638217565), np.float64(54984.23488910138), np.float64(54972.356863926056), np.float64(54970.92773749769)]","[np.float64(55001.45200197683), np.float64(55000.07869212115), np.float64(55004.45491778282), np.float64(54992.902261147756), np.float64(54987.7010620299), np.float64(54987.58301759907), np.float64(54995.406607011624), np.float64(54982.38564293225), np.float64(54979.01351638163)]","[np.float64(54983.68285834002), np.float64(54981.720249648926), np.float64(54980.39273777095), np.float64(54981.024334446796), np.float64(54974.210460262504), np.float64(54971.19054403149), np.float64(54961.384395793524), np.float64(54962.07555261538), np.float64(54948.738929243875)]","[np.float64(54991.66024130583), np.float64(54989.70800240517), np.float64(54987.02203372896), np.float64(54983.813998289705), np.float64(54977.616638217565), np.float64(54984.23488910138), np.float64(54972.356863926056), np.float64(54970.92773749769), np.float64(54971.99274223447)]"
1,"[np.float64(54989.88799331963), np.float64(54987.54649273097), np.float64(54984.00925942421), np.float64(54983.38762108564), np.float64(54985.520638763905), np.float64(54971.62211709082), np.float64(54987.86334263444), np.float64(54974.605325040815), np.float64(54969.0074142164)]","[np.float64(54996.21727107836), np.float64(54987.54649273097), np.float64(54987.63388976381), np.float64(54985.520638763905), np.float64(54985.520638763905), np.float64(54998.464626156376), np.float64(54987.86334263444), np.float64(54974.605325040815), np.float64(54969.053296500446)]","[np.float64(54977.86537867538), np.float64(54977.434225401375), np.float64(54983.36965046123), np.float64(54980.2017061102), np.float64(54971.62211709082), np.float64(54966.42196197404), np.float64(54965.73698662365), np.float64(54967.30828295054), np.float64(54968.04550252472)]","[np.float64(54987.54649273097), np.float64(54984.00925942421), np.float64(54983.38762108564), np.float64(54985.520638763905), np.float64(54971.62211709082), np.float64(54987.86334263444), np.float64(54974.605325040815), np.float64(54969.0074142164), np.float64(54969.053296500446)]"
2,"[np.float64(54991.11151611924), np.float64(54992.2546339047), np.float64(54991.521319547894), np.float64(54990.90625628531), np.float64(54983.293220757245), np.float64(54977.58297497451), np.float64(54977.99532821476), np.float64(54972.1040601331), np.float64(54972.482363361116)]","[np.float64(55003.735570351426), np.float64(54998.3129392055), np.float64(54997.47735965402), np.float64(54995.85240020875), np.float64(54983.89999930268), np.float64(54989.82859032051), np.float64(54981.318870950316), np.float64(54980.03366109108), np.float64(54982.24447430519)]","[np.float64(54986.37630784329), np.float64(54979.54867701554), np.float64(54990.8883868508), np.float64(54980.955588203266), np.float64(54968.51248114052), np.float64(54968.188054449376), np.float64(54972.1040601331), np.float64(54965.41579398325), np.float64(54953.11089103099)]","[np.float64(54992.2546339047), np.float64(54991.521319547894), np.float64(54990.90625628531), np.float64(54983.293220757245), np.float64(54977.58297497451), np.float64(54977.99532821476), np.float64(54972.1040601331), np.float64(54972.482363361116), np.float64(54961.97817094684)]"
3,"[np.float64(54994.33930543601), np.float64(54994.14497541249), np.float64(54989.36151452303), np.float64(54993.45632573307), np.float64(54982.4598907566), np.float64(54982.68519096375), np.float64(54983.07234690845), np.float64(54974.935812138916), np.float64(54970.29501177609)]","[np.float64(55011.29248165212), np.float64(54998.057213747066), np.float64(55005.952022782665), np.float64(54995.21967883208), np.float64(54999.09405753965), np.float64(54989.174756127555), np.float64(54991.049710224266), np.float64(54982.462276563005), np.float64(54974.97644024322)]","[np.float64(54982.952483915506), np.float64(54989.36151452303), np.float64(54970.07612080268), np.float64(54977.070279905434), np.float64(54976.959108190946), np.float64(54980.29372025804), np.float64(54966.41973100242), np.float64(54968.33323918113), np.float64(54954.345809411774)]","[np.float64(54994.14497541249), np.float64(54989.36151452303), np.float64(54993.45632573307), np.float64(54982.4598907566), np.float64(54982.68519096375), np.float64(54983.07234690845), np.float64(54974.935812138916), np.float64(54970.29501177609), np.float64(54962.41736883282)]"
4,"[np.float64(54992.69562238872), np.float64(54989.95925912142), np.float64(54989.73000527382), np.float64(54984.72360776663), np.float64(54980.16574790478), np.float64(54973.80007161736), np.float64(54982.397105227115), np.float64(54965.18643558264), np.float64(54979.799735341665)]","[np.float64(55007.071122490255), np.float64(54989.98034112499), np.float64(54991.94443626868), np.float64(54984.72360776663), np.float64(54985.60912346361), np.float64(54987.29663773414), np.float64(54988.260424926215), np.float64(54991.23559963487), np.float64(54979.799735341665)]","[np.float64(54984.852725748606), np.float64(54983.49942371698), np.float64(54984.701716694595), np.float64(54957.373402756806), np.float64(54973.778876251024), np.float64(54960.214967708656), np.float64(54957.718074675475), np.float64(54965.18643558264), np.float64(54969.18152605078)]","[np.float64(54989.95925912142), np.float64(54989.73000527382), np.float64(54984.72360776663), np.float64(54980.16574790478), np.float64(54973.80007161736), np.float64(54982.397105227115), np.float64(54965.18643558264), np.float64(54979.799735341665), np.float64(54969.22980649233)]"
5,"[np.float64(54992.95948491514), np.float64(54988.475841760635), np.float64(54988.97262527943), np.float64(54983.94893775761), np.float64(54983.6081654644), np.float64(54975.10992989183), np.float64(54978.6048764354), np.float64(54977.22274962425), np.float64(54964.54544446051)]","[np.float64(54996.173978538194), np.float64(54989.22354845799), np.float64(54990.309852466664), np.float64(54983.95927960037), np.float64(54987.699168073676), np.float64(54997.46332860518), np.float64(54979.90070123489), np.float64(54977.22274962425), np.float64(54970.48807083415)]","[np.float64(54979.50540371028), np.float64(54981.11206244744), np.float64(54981.24701620299), np.float64(54978.38979264296), np.float64(54968.71703068341), np.float64(54970.18960373038), np.float64(54974.041402433715), np.float64(54955.226128912116), np.float64(54962.20464827807)]","[np.float64(54988.475841760635), np.float64(54988.97262527943), np.float64(54983.94893775761), np.float64(54983.6081654644), np.float64(54975.10992989183), np.float64(54978.6048764354), np.float64(54977.22274962425), np.float64(54964.54544446051), np.float64(54965.331631596084)]"
6,"[np.float64(54991.29780993879), np.float64(54991.15156821608), np.float64(54984.96942106485), np.float64(54984.11106566608), np.float64(54977.155380163786), np.float64(54977.97248018384), np.float64(54981.20054167151), np.float64(54975.623874502184), np.float64(54972.85582481205)]","[np.float64(54993.3321980969), np.float64(55003.705501234595), np.float64(54990.11096552085), np.float64(54990.05246842126), np.float64(54977.98577931056), np.float64(54986.90493494641), np.float64(54981.20914404927), np.float64(54975.6326847064), np.float64(54972.85582481205)]","[np.float64(54988.48279496524), np.float64(54984.96942106485), np.float64(54979.03592277804), np.float64(54977.141077744964), np.float64(54964.13788633102), np.float64(54977.957819383635), np.float64(54961.41680247055), np.float64(54972.84418936226), np.float64(54959.97209503334)]","[np.float64(54991.15156821608), np.float64(54984.96942106485), np.float64(54984.11106566608), np.float64(54977.155380163786), np.float64(54977.97248018384), np.float64(54981.20054167151), np.float64(54975.623874502184), np.float64(54972.85582481205), np.float64(54966.16742545962)]"
7,"[np.float64(54989.22762076437), np.float64(54988.53288305163), np.float64(54987.062272047995), np.float64(54991.93506229222), np.float64(54981.57916004479), np.float64(54974.42563494682), np.float64(54986.87105050266), np.float64(54973.31626635313), np.float64(54968.80086515188)]","[np.float64(55002.62561056746), np.float64(54988.53288305163), np.float64(54999.71578019379), np.float64(54991.992729865655), np.float64(54986.55891865811), np.float64(54986.87105050266), np.float64(54988.60833376883), np.float64(54973.3719201577), np.float64(54968.80086515188)]","[np.float64(54981.22528240689), np.float64(54987.062272047995), np.float64(54983.566292500356), np.float64(54981.57916004479), np.float64(54952.491537532325), np.float64(54974.42563494682), np.float64(54973.31626635313), np.float64(54962.210855763544), np.float64(54968.65774623215)]","[np.float64(54988.53288305163), np.float64(54987.062272047995), np.float64(54991.93506229222), np.float64(54981.57916004479), np.float64(54974.42563494682), np.float64(54986.87105050266), np.float64(54973.31626635313), np.float64(54968.80086515188), np.float64(54968.65774623215)]"
8,"[np.float64(54990.85626278818), np.float64(54992.771529420614), np.float64(54987.07777146459), np.float64(54989.36261753142), np.float64(54976.74021926582), np.float64(54982.54410616338), np.float64(54979.01932109416), np.float64(54979.600978959796), np.float64(54963.86878462553)]","[np.float64(54995.26598175667), np.float64(55012.41950520894), np.float64(54989.36261753142), np.float64(54993.702221140426), np.float64(54988.85714590405), np.float64(54985.226112151), np.float64(54983.469181841305), np.float64(54979.600978959796), np.float64(54977.80442582306)]","[np.float64(54981.15023631037), np.float64(54987.02481049176), np.float64(54977.997088305565), np.float64(54976.71158622337), np.float64(54956.31141120293), np.float64(54978.780431624815), np.float64(54964.988022395264), np.float64(54963.84874088371), np.float64(54958.703574252686)]","[np.float64(54992.771529420614), np.float64(54987.07777146459), np.float64(54989.36261753142), np.float64(54976.74021926582), np.float64(54982.54410616338), np.float64(54979.01932109416), np.float64(54979.600978959796), np.float64(54963.86878462553), np.float64(54969.883818843366)]"
9,"[np.float64(54989.26664147675), np.float64(54983.64274549365), np.float64(54988.12522834063), np.float64(54981.68817165315), np.float64(54981.85345101416), np.float64(54975.20335613489), np.float64(54979.60085003674), np.float64(54972.62558255434), np.float64(54975.94741407991)]","[np.float64(54989.26664147675), np.float64(54990.54049585244), np.float64(54995.92706328575), np.float64(54981.86228096271), np.float64(54991.19637300598), np.float64(54979.60085003674), np.float64(54982.59226608118), np.float64(54977.4994016867), np.float64(54985.40735209753)]","[np.float64(54979.41902496509), np.float64(54983.64274549365), np.float64(54978.122634933505), np.float64(54981.68817165315), np.float64(54969.55252613988), np.float64(54961.227082430996), np.float64(54966.50008429592), np.float64(54972.6168170565), np.float64(54957.64918150965)]","[np.float64(54983.64274549365), np.float64(54988.12522834063), np.float64(54981.68817165315), np.float64(54981.85345101416), np.float64(54975.20335613489), np.float64(54979.60085003674), np.float64(54972.62558255434), np.float64(54975.94741407991), np.float64(54959.37535764337)]"
