,o_chunk,h_chunk,l_chunk,c_chunk
0,"[np.float64(55001.21760350407), np.float64(54996.631604850896), np.float64(55001.895734947924), np.float64(55012.14982214332), np.float64(55019.94054264367), np.float64(55020.03980287135), np.float64(55025.83357179344), np.float64(55025.5322258103), np.float64(55028.45054468513), np.float64(55039.64145354569), np.float64(55032.07516229511), np.float64(55036.59177253783), np.float64(55057.73783735574), np.float64(55058.10835868359), np.float64(55064.41993417979)]","[np.float64(55012.53388248238), np.float64(55001.895734947924), np.float64(55017.49068843089), np.float64(55019.95357624981), np.float64(55020.05108080265), np.float64(55032.35859404601), np.float64(55025.85349629298), np.float64(55034.19233719061), np.float64(55049.207912157726), np.float64(55047.89457043954), np.float64(55048.075684940544), np.float64(55057.96093306762), np.float64(55089.037903729426), np.float64(55070.1620457318), np.float64(55073.408519001576)]","[np.float64(54973.39055018728), np.float64(54996.6108963654), np.float64(55001.895734947924), np.float64(55008.74664631031), np.float64(55011.09968850466), np.float64(55015.557050348594), np.float64(55025.510561021496), np.float64(55021.76235504165), np.float64(55028.45054468513), np.float64(55021.54097739713), np.float64(55032.07516229511), np.float64(55035.16132816683), np.float64(55055.8961893529), np.float64(55051.33995592889), np.float64(55059.157889635004)]","[np.float64(54996.631604850896), np.float64(55001.895734947924), np.float64(55012.14982214332), np.float64(55019.94054264367), np.float64(55020.03980287135), np.float64(55025.83357179344), np.float64(55025.5322258103), np.float64(55028.45054468513), np.float64(55039.64145354569), np.float64(55032.07516229511), np.float64(55036.59177253783), np.float64(55057.73783735574), np.float64(55058.10835868359), np.float64(55064.41993417979), np.float64(55063.01185370326)]"
1,"[np.float64(55001.749600256684), np.float64(55007.635420682134), np.float64(55006.16694316954), np.float64(55012.32601330877), np.float64(55011.68417406321), np.float64(55020.98899655402), np.float64(55024.30181375504), np.float64(55037.082462944985), np.float64(55035.01429059089), np.float64(55036.19647876621), np.float64(55033.388087610605), np.float64(55032.02722250283), np.float64(55033.314892425544), np.float64(55054.05238237381), np.float64(55057.587824867966)]","[np.float64(55019.44070699977), np.float64(55010.51366918868), np.float64(55031.081087798564), np.float64(55036.896222357274), np.float64(55028.40275595636), np.float64(55027.11524318366), np.float64(55048.48904394623), np.float64(55045.16716092424), np.float64(55040.81655851417), np.float64(55041.76213064796), np.float64(55070.31985878315), np.float64(55033.3353928559), np.float64(55089.73992420241), np.float64(55068.046544168785), np.float64(55069.71600028304)]","[np.float64(54990.58337439582), np.float64(55006.1193598727), np.float64(55001.402915022554), np.float64(55005.463311398344), np.float64(55001.30702280739), np.float64(55019.20858408269), np.float64(55007.451573861596), np.float64(55019.24574618544), np.float64(55035.01429059089), np.float64(55022.53395638431), np.float64(55018.668127102814), np.float64(55032.02722250283), np.float64(55021.34072182118), np.float64(55054.05238237381), np.float64(55037.87547568994)]","[np.float64(55007.635420682134), np.float64(55006.16694316954), np.float64(55012.32601330877), np.float64(55011.68417406321), np.float64(55020.98899655402), np.float64(55024.30181375504), np.float64(55037.082462944985), np.float64(55035.01429059089), np.float64(55036.19647876621), np.float64(55033.388087610605), np.float64(55032.02722250283), np.float64(55033.314892425544), np.float64(55054.05238237381), np.float64(55057.587824867966), np.float64(55056.46080651582)]"
2,"[np.float64(55002.15230161399), np.float64(54991.782036770885), np.float64(55005.4630520773), np.float64(55004.8263974315), np.float64(55007.24260557533), np.float64(55028.89921852768), np.float64(55013.508954316385), np.float64(55035.61554791451), np.float64(55035.466288259035), np.float64(55044.98703157425), np.float64(55034.88014439881), np.float64(55048.37964899838), np.float64(55023.015578475), np.float64(55075.40733684659), np.float64(55037.41461823464)]","[np.float64(55007.962324699234), np.float64(55005.4630520773), np.float64(55015.77525675581), np.float64(55007.24260557533), np.float64(55032.10851566694), np.float64(55042.42122339703), np.float64(55035.61554791451), np.float64(55044.968983422244), np.float64(55046.26414112232), np.float64(55045.993867089644), np.float64(55048.37964899838), np.float64(55051.50289946448), np.float64(55081.053765102995), np.float64(55075.40733684659), np.float64(55063.50804413209)]","[np.float64(54988.17591686172), np.float64(54991.782036770885), np.float64(55004.80818587793), np.float64(55004.8263974315), np.float64(55007.24260557533), np.float64(54999.254348451796), np.float64(55013.508954316385), np.float64(55029.186493195484), np.float64(55035.466288259035), np.float64(55034.88014439881), np.float64(55017.16292919919), np.float64(55023.00141328071), np.float64(55014.3449843542), np.float64(55037.41461823464), np.float64(55037.41461823464)]","[np.float64(54991.782036770885), np.float64(55005.4630520773), np.float64(55004.8263974315), np.float64(55007.24260557533), np.float64(55028.89921852768), np.float64(55013.508954316385), np.float64(55035.61554791451), np.float64(55035.466288259035), np.float64(55044.98703157425), np.float64(55034.88014439881), np.float64(55048.37964899838), np.float64(55023.015578475), np.float64(55075.40733684659), np.float64(55037.41461823464), np.float64(55061.91159640849)]"
3,"[np.float64(55001.72532496632), np.float64(54999.29783144028), np.float64(54998.6619864443), np.float64(55004.47182762564), np.float64(55018.78424905837), np.float64(55020.784325600864), np.float64(55020.37570811809), np.float64(55018.79292793632), np.float64(55025.65191194058), np.float64(55021.93324711145), np.float64(55035.77815968991), np.float64(55026.616091247204), np.float64(55028.09821917177), np.float64(55031.76607492328), np.float64(55040.51949747444)]","[np.float64(55011.44244364059), np.float64(55013.55127374512), np.float64(55006.41173082639), np.float64(55018.83439812056), np.float64(55023.155333816416), np.float64(55027.787551455935), np.float64(55028.63071669719), np.float64(55033.891922971125), np.float64(55032.891746808826), np.float64(55048.07863414585), np.float64(55041.45423597196), np.float64(55035.43875683639), np.float64(55036.88591134023), np.float64(55056.45384155023), np.float64(55048.82776127317)]","[np.float64(54978.92300262305), np.float64(54997.30019265583), np.float64(54998.64333352766), np.float64(55003.395045438745), np.float64(55007.757142609815), np.float64(55020.37570811809), np.float64(55007.92612894495), np.float64(55010.46022758048), np.float64(55014.275977314515), np.float64(55021.93324711145), np.float64(55026.59469796617), np.float64(55009.44049125901), np.float64(55018.07302189289), np.float64(55020.157022528576), np.float64(55040.51949747444)]","[np.float64(54999.29783144028), np.float64(54998.6619864443), np.float64(55004.47182762564), np.float64(55018.78424905837), np.float64(55020.784325600864), np.float64(55020.37570811809), np.float64(55018.79292793632), np.float64(55025.65191194058), np.float64(55021.93324711145), np.float64(55035.77815968991), np.float64(55026.616091247204), np.float64(55028.09821917177), np.float64(55031.76607492328), np.float64(55040.51949747444), np.float64(55045.53421281219)]"
4,"[np.float64(54998.874832019814), np.float64(54999.24558061779), np.float64(54999.62979497076), np.float64(55009.82466409386), np.float64(55001.89037279338), np.float64(55020.91918201208), np.float64(55019.50546239555), np.float64(55029.56820234895), np.float64(55019.15655303628), np.float64(55042.823647241596), np.float64(55020.2306955731), np.float64(55020.20510637731), np.float64(55043.77715905667), np.float64(55056.731471031904), np.float64(55052.17453454614)]","[np.float64(54999.24558061779), np.float64(55002.0995835108), np.float64(55009.82466409386), np.float64(55009.85391843592), np.float64(55020.91918201208), np.float64(55024.67206646118), np.float64(55030.418459624845), np.float64(55039.96181861895), np.float64(55042.87037774894), np.float64(55053.53656064038), np.float64(55020.2306955731), np.float64(55044.12147534114), np.float64(55069.5952958202), np.float64(55068.29512407382), np.float64(55066.84871772502)]","[np.float64(54983.92801957091), np.float64(54999.24558061779), np.float64(54999.62979497076), np.float64(54999.58796759703), np.float64(55001.881325572416), np.float64(55013.99051862798), np.float64(55019.10977147942), np.float64(55012.4461573802), np.float64(55019.15655303628), np.float64(55017.991752494796), np.float64(55012.376540052814), np.float64(55020.20510637731), np.float64(55041.949505280994), np.float64(55045.071306370155), np.float64(55051.435594091534)]","[np.float64(54999.24558061779), np.float64(54999.62979497076), np.float64(55009.82466409386), np.float64(55001.89037279338), np.float64(55020.91918201208), np.float64(55019.50546239555), np.float64(55029.56820234895), np.float64(55019.15655303628), np.float64(55042.823647241596), np.float64(55020.2306955731), np.float64(55020.20510637731), np.float64(55043.77715905667), np.float64(55056.731471031904), np.float64(55052.17453454614), np.float64(55057.394190720326)]"
5,"[np.float64(55000.75615992129), np.float64(55002.50587711305), np.float64(55002.83561055541), np.float64(55006.89858962596), np.float64(55013.17429195315), np.float64(55018.20419887841), np.float64(55024.72463562072), np.float64(55028.45875481844), np.float64(55027.97258140505), np.float64(55025.99966364265), np.float64(55036.65049345673), np.float64(55047.658648726945), np.float64(55043.40001848638), np.float64(55054.886520555025), np.float64(55055.89395220757)]","[np.float64(55009.60280212446), np.float64(55002.83561055541), np.float64(55018.90756358683), np.float64(55033.6948356816), np.float64(55018.20419887841), np.float64(55024.72463562072), np.float64(55033.15222037909), np.float64(55028.45875481844), np.float64(55027.990677597045), np.float64(55045.720661913896), np.float64(55066.81597895042), np.float64(55047.658648726945), np.float64(55062.148707355016), np.float64(55055.89395220757), np.float64(55075.34326052879)]","[np.float64(54985.403327758155), np.float64(54991.413022078916), np.float64(54987.916809222035), np.float64(55006.877233469764), np.float64(55007.27649709237), np.float64(55017.962443184995), np.float64(55024.72463562072), np.float64(55022.03861622249), np.float64(55023.481842699155), np.float64(55025.97487337992), np.float64(55036.6346562079), np.float64(55033.768521496066), np.float64(55041.479780840586), np.float64(55052.83075249153), np.float64(55036.338911342216)]","[np.float64(55002.50587711305), np.float64(55002.83561055541), np.float64(55006.89858962596), np.float64(55013.17429195315), np.float64(55018.20419887841), np.float64(55024.72463562072), np.float64(55028.45875481844), np.float64(55027.97258140505), np.float64(55025.99966364265), np.float64(55036.65049345673), np.float64(55047.658648726945), np.float64(55043.40001848638), np.float64(55054.886520555025), np.float64(55055.89395220757), np.float64(55067.02126804591)]"
6,"[np.float64(55004.74588698924), np.float64(55018.08059233845), np.float64(54999.913357066514), np.float64(55026.55690158367), np.float64(55015.80544081897), np.float64(55017.60109498501), np.float64(55048.70703161538), np.float64(55017.232157445855), np.float64(55035.312511609794), np.float64(55034.635445494656), np.float64(55046.4375263381), np.float64(55030.337952062495), np.float64(55057.133739155535), np.float64(55058.227022098305), np.float64(55067.919595833424)]","[np.float64(55025.99626617401), np.float64(55018.08059233845), np.float64(55034.406944330294), np.float64(55026.55690158367), np.float64(55017.60109498501), np.float64(55048.75415198398), np.float64(55048.72112739561), np.float64(55035.312511609794), np.float64(55035.3211208229), np.float64(55046.45777483417), np.float64(55071.5609896196), np.float64(55065.28281817263), np.float64(55073.088117163235), np.float64(55086.47823167073), np.float64(55067.9321807539)]","[np.float64(54962.779458588826), np.float64(54999.913357066514), np.float64(54994.7586151026), np.float64(54967.778140457434), np.float64(55015.80544081897), np.float64(54983.28509017464), np.float64(55017.232157445855), np.float64(55008.19969934109), np.float64(55034.635445494656), np.float64(54995.744898615085), np.float64(55030.337952062495), np.float64(55014.74291205466), np.float64(55057.133739155535), np.float64(55058.227022098305), np.float64(55047.56349167129)]","[np.float64(55018.08059233845), np.float64(54999.913357066514), np.float64(55026.55690158367), np.float64(55015.80544081897), np.float64(55017.60109498501), np.float64(55048.70703161538), np.float64(55017.232157445855), np.float64(55035.312511609794), np.float64(55034.635445494656), np.float64(55046.4375263381), np.float64(55030.337952062495), np.float64(55057.133739155535), np.float64(55058.227022098305), np.float64(55067.919595833424), np.float64(55062.45542541206)]"
7,"[np.float64(55000.02849779428), np.float64(54997.50603376419), np.float64(55006.33023675532), np.float64(55011.25234661878), np.float64(55009.48273618877), np.float64(55019.34229664922), np.float64(55015.22048302472), np.float64(55020.12954616249), np.float64(55023.88654862106), np.float64(55044.88951848567), np.float64(55023.24131452799), np.float64(55031.9156328708), np.float64(55039.21428513885), np.float64(55053.90144660116), np.float64(55032.00593013287)]","[np.float64(55005.311072557495), np.float64(55006.33023675532), np.float64(55012.18656244425), np.float64(55015.606486313205), np.float64(55036.88891328368), np.float64(55019.34229664922), np.float64(55036.136073704685), np.float64(55023.88654862106), np.float64(55044.88951848567), np.float64(55044.90957049849), np.float64(55031.9156328708), np.float64(55045.90097407289), np.float64(55062.55339813569), np.float64(55058.59638285932), np.float64(55056.331058642856)]","[np.float64(54993.613638108734), np.float64(54997.50603376419), np.float64(55006.33023675532), np.float64(55006.48193351052), np.float64(55008.446658866815), np.float64(55015.21263177284), np.float64(55009.14289516775), np.float64(55020.12954616249), np.float64(55023.868584879165), np.float64(55020.08732668895), np.float64(55015.55786261414), np.float64(55031.9156328708), np.float64(55033.333909937755), np.float64(55031.98462473447), np.float64(55031.986281168865)]","[np.float64(54997.50603376419), np.float64(55006.33023675532), np.float64(55011.25234661878), np.float64(55009.48273618877), np.float64(55019.34229664922), np.float64(55015.22048302472), np.float64(55020.12954616249), np.float64(55023.88654862106), np.float64(55044.88951848567), np.float64(55023.24131452799), np.float64(55031.9156328708), np.float64(55039.21428513885), np.float64(55053.90144660116), np.float64(55032.00593013287), np.float64(55054.5897199744)]"
8,"[np.float64(54999.200467497714), np.float64(54997.96766910613), np.float64(55000.780136919624), np.float64(55001.465640438204), np.float64(55011.63224994153), np.float64(55006.148385143286), np.float64(55015.737934489254), np.float64(55024.16030969263), np.float64(55015.88691715927), np.float64(55031.420567513705), np.float64(55024.89770182193), np.float64(55040.18596435965), np.float64(55036.30484400332), np.float64(55034.43070351959), np.float64(55042.67202965856)]","[np.float64(54999.200467497714), np.float64(55012.214828029166), np.float64(55019.44623800487), np.float64(55011.644938547906), np.float64(55012.79607164429), np.float64(55023.19218508248), np.float64(55030.33070498572), np.float64(55024.18053260001), np.float64(55036.56998477784), np.float64(55031.468162523735), np.float64(55041.62432396574), np.float64(55040.448187869326), np.float64(55036.315578613), np.float64(55042.974378396684), np.float64(55069.08431835997)]","[np.float64(54990.069131366465), np.float64(54997.96766910613), np.float64(55000.758636723534), np.float64(55001.465640438204), np.float64(55006.13978692876), np.float64(55001.89188402297), np.float64(55015.38020383847), np.float64(55015.88691715927), np.float64(55015.86601187974), np.float64(55024.89770182193), np.float64(55020.92052780679), np.float64(55028.51934788094), np.float64(55027.25438677767), np.float64(55031.23040494945), np.float64(55042.67202965856)]","[np.float64(54997.96766910613), np.float64(55000.780136919624), np.float64(55001.465640438204), np.float64(55011.63224994153), np.float64(55006.148385143286), np.float64(55015.737934489254), np.float64(55024.16030969263), np.float64(55015.88691715927), np.float64(55031.420567513705), np.float64(55024.89770182193), np.float64(55040.18596435965), np.float64(55036.30484400332), np.float64(55034.43070351959), np.float64(55042.67202965856), np.float64(55054.74571250737)]"
9,"[np.float64(55001.657981987), np.float64(55003.2021191451), np.float64(55005.7104569164), np.float64(55009.04488608599), np.float64(55019.69575851322), np.float64(55020.90642647624), np.float64(55025.26681691587), np.float64(55035.69174022436), np.float64(55021.695898975435), np.float64(55035.572537043096), np.float64(55047.79329207242), np.float64(55051.28407598675), np.float64(55042.20844121397), np.float64(55050.59154129863), np.float64(55043.33095677674)]","[np.float64(55003.21794686671), np.float64(55031.322993950744), np.float64(55009.05747623867), np.float64(55024.85593301914), np.float64(55027.274963703436), np.float64(55036.38655250441), np.float64(55035.69174022436), np.float64(55038.8038380059), np.float64(55042.25267369823), np.float64(55047.79329207242), np.float64(55051.296986263085), np.float64(55051.28407598675), np.float64(55059.120454401294), np.float64(55050.59154129863), np.float64(55063.974147052235)]","[np.float64(54983.86724067618), np.float64(55003.2021191451), np.float64(54995.121348261215), np.float64(55009.04488608599), np.float64(55019.64960479421), np.float64(55007.64389808439), np.float64(55025.26681691587), np.float64(55021.695898975435), np.float64(55019.44728628784), np.float64(55035.572537043096), np.float64(55047.778531964), np.float64(55042.18702782265), np.float64(55023.25813170314), np.float64(55041.320687551946), np.float64(55043.33095677674)]","[np.float64(55003.2021191451), np.float64(55005.7104569164), np.float64(55009.04488608599), np.float64(55019.69575851322), np.float64(55020.90642647624), np.float64(55025.26681691587), np.float64(55035.69174022436), np.float64(55021.695898975435), np.float64(55035.572537043096), np.float64(55047.79329207242), np.float64(55051.28407598675), np.float64(55042.20844121397), np.float64(55050.59154129863), np.float64(55043.33095677674), np.float64(55063.959200816156)]"
